"","Name","TG6 Camera #","Date","CBASS / Sophie","Species","Size (cm)","PM (% dead)","Bleaching (%)","Colony Depth (ft)","Colony Photo","Tag #","Bag_number","Notes","Site","Tank_color","Temperature","SampleID_clean","Project","Country","SITE","Latitude","Longitude","Genotype","Condition","Pam_value","Timepoint","MINIMUM_DEPTH_FEET","MAXIMUM_DEPTH_FEET","MINIMUM_DEPTH_METERS","MAXIMUM_DEPTH_METERS","Color_mean","Color_SD"
"827","BH",3,2026-02-19,"CBASS","aglo",44,5,0,30,TRUE,NA,"39",NA,3,"1-green",35,"3_AGLO_8","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,8,"wild",0.599,420,31,40,9.4488,12.192,5.659,0.789
"828","BH",3,2026-02-19,"CBASS","aglo",44,5,0,30,TRUE,NA,"39",NA,3,"3-red",37,"3_AGLO_8","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,8,"wild",0.353,420,31,40,9.4488,12.192,6.69,0.46
"829","BH",3,2026-02-19,"CBASS","aglo",44,5,0,30,TRUE,NA,"39",NA,3,"2-blue",38,"3_AGLO_8","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,8,"wild",0.264,420,31,40,9.4488,12.192,7.059,0.6
"830","BH",3,2026-02-19,"CBASS","aglo",44,5,0,30,TRUE,NA,"39",NA,3,"4-yellow",37.5,"3_AGLO_8","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,8,"wild",0.588,420,31,40,9.4488,12.192,6.604,0.549
"831","BH",3,2026-02-19,"CBASS","aglo",44,5,0,30,TRUE,NA,"39",NA,3,"5-orange",38.5,"3_AGLO_8","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,8,"wild",0.109,420,31,40,9.4488,12.192,6.945,0.798
"832","BH",3,2026-02-19,"CBASS","aglo",44,5,0,30,TRUE,NA,"39",NA,3,"6-brown",39,"3_AGLO_8","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,8,"wild",0.162,420,31,40,9.4488,12.192,5.881,0.591
"833","BH",3,2026-02-19,"CBASS","aglo",44,5,0,30,TRUE,NA,"39",NA,3,"8-purple",36,"3_AGLO_8","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,8,"wild",0.62,420,31,40,9.4488,12.192,7.994,0.722
"834","BH",3,2026-02-19,"CBASS","aglo",48,1,0,40,TRUE,NA,"40",NA,3,"7-grey",29,"3_AGLO_4","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,4,"wild",0.642,420,31,40,9.4488,12.192,7.508,0.817
"835","BH",3,2026-02-19,"CBASS","aglo",48,1,0,40,TRUE,NA,"40",NA,3,"1-green",35,"3_AGLO_4","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,4,"wild",0.607,420,31,40,9.4488,12.192,7.323,0.662
"836","BH",3,2026-02-19,"CBASS","aglo",48,1,0,40,TRUE,NA,"40",NA,3,"3-red",37,"3_AGLO_4","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,4,"wild",0.541,420,31,40,9.4488,12.192,7.566,1.027
"837","BH",3,2026-02-19,"CBASS","aglo",48,1,0,40,TRUE,NA,"40",NA,3,"2-blue",38,"3_AGLO_4","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,4,"wild",0.358,420,31,40,9.4488,12.192,6.512,0.707
"838","BH",3,2026-02-19,"CBASS","aglo",48,1,0,40,TRUE,NA,"40",NA,3,"4-yellow",37.5,"3_AGLO_4","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,4,"wild",0.361,420,31,40,9.4488,12.192,5.323,0.942
"839","BH",3,2026-02-19,"CBASS","aglo",48,1,0,40,TRUE,NA,"40",NA,3,"5-orange",38.5,"3_AGLO_4","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,4,"wild",0.061,420,31,40,9.4488,12.192,5.954,1.285
"840","BH",3,2026-02-19,"CBASS","aglo",48,1,0,40,TRUE,NA,"40",NA,3,"6-brown",39,"3_AGLO_4","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,4,"wild",0.147,420,31,40,9.4488,12.192,5.314,0.987
"841","BH",3,2026-02-19,"CBASS","aglo",48,1,0,40,TRUE,NA,"40",NA,3,"8-purple",36,"3_AGLO_4","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,4,"wild",0.595,420,31,40,9.4488,12.192,7.034,0.915
"842","BH",3,2026-02-19,"CBASS","ahya",60,20,0,31,TRUE,NA,"29",NA,3,"7-grey",29,"3_AHYA_2","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,2,"wild",0.649,420,31,40,9.4488,12.192,8.403,0.741
"843","BH",3,2026-02-19,"CBASS","ahya",60,20,0,31,TRUE,NA,"29",NA,3,"1-green",35,"3_AHYA_2","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,2,"wild",0.657,420,31,40,9.4488,12.192,8.657,0.656
"844","BH",3,2026-02-19,"CBASS","ahya",60,20,0,31,TRUE,NA,"29",NA,3,"3-red",37,"3_AHYA_2","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,2,"wild",0.477,420,31,40,9.4488,12.192,6.659,1.141
"845","BH",3,2026-02-19,"CBASS","ahya",60,20,0,31,TRUE,NA,"29",NA,3,"2-blue",38,"3_AHYA_2","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,2,"wild",0.329,420,31,40,9.4488,12.192,7.226,0.867
"846","BH",3,2026-02-19,"CBASS","ahya",60,20,0,31,TRUE,NA,"29",NA,3,"4-yellow",37.5,"3_AHYA_2","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,2,"wild",0.456,420,31,40,9.4488,12.192,6.963,0.902
"847","BH",3,2026-02-19,"CBASS","ahya",60,20,0,31,TRUE,NA,"29",NA,3,"5-orange",38.5,"3_AHYA_2","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,2,"wild",0.099,420,31,40,9.4488,12.192,5.652,0.668
"848","BH",3,2026-02-19,"CBASS","ahya",60,20,0,31,TRUE,NA,"29",NA,3,"6-brown",39,"3_AHYA_2","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,2,"wild",0.139,420,31,40,9.4488,12.192,6.131,1.136
"849","BH",3,2026-02-19,"CBASS","ahya",60,20,0,31,TRUE,NA,"29",NA,3,"8-purple",36,"3_AHYA_2","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,2,"wild",0.647,420,31,40,9.4488,12.192,8.446,0.84
"850","BH",3,2026-02-19,"CBASS","ahya",72,0,0,36,TRUE,NA,"32",NA,3,"7-grey",29,"3_AHYA_1","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,1,"wild",0.644,420,31,40,9.4488,12.192,8.95,0.703
"851","BH",3,2026-02-19,"CBASS","ahya",72,0,0,36,TRUE,NA,"32",NA,3,"1-green",35,"3_AHYA_1","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,1,"wild",0.633,420,31,40,9.4488,12.192,8.654,0.933
"852","BH",3,2026-02-19,"CBASS","ahya",72,0,0,36,TRUE,NA,"32",NA,3,"3-red",37,"3_AHYA_1","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,1,"wild",0.572,420,31,40,9.4488,12.192,7.083,0.779
"853","BH",3,2026-02-19,"CBASS","ahya",72,0,0,36,TRUE,NA,"32",NA,3,"2-blue",38,"3_AHYA_1","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,1,"wild",0.41,420,31,40,9.4488,12.192,7.248,1.137
"854","BH",3,2026-02-19,"CBASS","ahya",72,0,0,36,TRUE,NA,"32",NA,3,"4-yellow",37.5,"3_AHYA_1","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,1,"wild",0.452,420,31,40,9.4488,12.192,5.702,0.69
"855","BH",3,2026-02-19,"CBASS","ahya",72,0,0,36,TRUE,NA,"32",NA,3,"5-orange",38.5,"3_AHYA_1","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,1,"wild",0.08,420,31,40,9.4488,12.192,5.845,0.811
"856","BH",3,2026-02-19,"CBASS","ahya",72,0,0,36,TRUE,NA,"32",NA,3,"6-brown",39,"3_AHYA_1","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,1,"wild",0.144,420,31,40,9.4488,12.192,6.178,0.873
"857","BH",3,2026-02-19,"CBASS","ahya",72,0,0,36,TRUE,NA,"32",NA,3,"8-purple",36,"3_AHYA_1","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,1,"wild",0.644,420,31,40,9.4488,12.192,8.249,0.732
"858","CSC",1,2026-02-19,"CBASS","icra",49,70,0,38,TRUE,NA,"33",NA,3,"7-grey",29,"3_ICRA_1","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,1,"wild",0.612,420,31,40,9.4488,12.192,8.947,0.746
"859","CSC",1,2026-02-19,"CBASS","icra",49,70,0,38,TRUE,NA,"33",NA,3,"1-green",35,"3_ICRA_1","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,1,"wild",0.574,420,31,40,9.4488,12.192,7.67,0.647
"860","CSC",1,2026-02-19,"CBASS","icra",49,70,0,38,TRUE,NA,"33",NA,3,"3-red",37,"3_ICRA_1","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,1,"wild",0.497,420,31,40,9.4488,12.192,7.91,0.727
"861","CSC",1,2026-02-19,"CBASS","icra",49,70,0,38,TRUE,NA,"33",NA,3,"2-blue",38,"3_ICRA_1","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,1,"wild",0.314,420,31,40,9.4488,12.192,7.906,1.1
"862","CSC",1,2026-02-19,"CBASS","icra",49,70,0,38,TRUE,NA,"33",NA,3,"4-yellow",37.5,"3_ICRA_1","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,1,"wild",0.397,420,31,40,9.4488,12.192,8.083,0.512
"863","CSC",1,2026-02-19,"CBASS","icra",49,70,0,38,TRUE,NA,"33",NA,3,"5-orange",38.5,"3_ICRA_1","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,1,"wild",0.212,420,31,40,9.4488,12.192,7.733,0.662
"864","CSC",1,2026-02-19,"CBASS","icra",49,70,0,38,TRUE,NA,"33",NA,3,"6-brown",39,"3_ICRA_1","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,1,"wild",0.186,420,31,40,9.4488,12.192,7.707,0.652
"865","CSC",1,2026-02-19,"CBASS","icra",49,70,0,38,TRUE,NA,"33",NA,3,"8-purple",36,"3_ICRA_1","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,1,"wild",0.535,420,31,40,9.4488,12.192,7.703,0.991
"866","CSC",1,2026-02-19,"CBASS","icra",50,65,0,33,TRUE,NA,"34",NA,3,"7-grey",29,"3_ICRA_4","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,4,"wild",0.611,420,31,40,9.4488,12.192,8.696,0.942
"867","CSC",1,2026-02-19,"CBASS","icra",50,65,0,33,TRUE,NA,"34",NA,3,"1-green",35,"3_ICRA_4","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,4,"wild",0.594,420,31,40,9.4488,12.192,8.027,0.837
"868","CSC",1,2026-02-19,"CBASS","icra",50,65,0,33,TRUE,NA,"34",NA,3,"3-red",37,"3_ICRA_4","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,4,"wild",0.509,420,31,40,9.4488,12.192,8.045,1.179
"869","CSC",1,2026-02-19,"CBASS","icra",50,65,0,33,TRUE,NA,"34",NA,3,"2-blue",38,"3_ICRA_4","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,4,"wild",0.383,420,31,40,9.4488,12.192,8.075,0.953
"870","CSC",1,2026-02-19,"CBASS","icra",50,65,0,33,TRUE,NA,"34",NA,3,"4-yellow",37.5,"3_ICRA_4","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,4,"wild",0.494,420,31,40,9.4488,12.192,8.115,0.664
"871","CSC",1,2026-02-19,"CBASS","icra",50,65,0,33,TRUE,NA,"34",NA,3,"5-orange",38.5,"3_ICRA_4","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,4,"wild",0.262,420,31,40,9.4488,12.192,7.463,0.7
"872","CSC",1,2026-02-19,"CBASS","icra",50,65,0,33,TRUE,NA,"34",NA,3,"6-brown",39,"3_ICRA_4","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,4,"wild",0.203,420,31,40,9.4488,12.192,6.562,0.602
"873","CSC",1,2026-02-19,"CBASS","icra",50,65,0,33,TRUE,NA,"34",NA,3,"8-purple",36,"3_ICRA_4","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,4,"wild",0.579,420,31,40,9.4488,12.192,7.594,0.934
"874","CSC",1,2026-02-19,"CBASS","icra",32,3,0,37,TRUE,NA,"35",NA,3,"7-grey",29,"3_ICRA_3","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,3,"wild",0.615,420,31,40,9.4488,12.192,8.878,0.789
"875","CSC",1,2026-02-19,"CBASS","icra",32,3,0,37,TRUE,NA,"35",NA,3,"1-green",35,"3_ICRA_3","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,3,"wild",0.574,420,31,40,9.4488,12.192,8.533,1.397
"876","CSC",1,2026-02-19,"CBASS","icra",32,3,0,37,TRUE,NA,"35",NA,3,"3-red",37,"3_ICRA_3","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,3,"wild",0.435,420,31,40,9.4488,12.192,8.071,1.117
"877","CSC",1,2026-02-19,"CBASS","icra",32,3,0,37,TRUE,NA,"35",NA,3,"2-blue",38,"3_ICRA_3","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,3,"wild",0.322,420,31,40,9.4488,12.192,8.69,0.746
"878","CSC",1,2026-02-19,"CBASS","icra",32,3,0,37,TRUE,NA,"35",NA,3,"4-yellow",37.5,"3_ICRA_3","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,3,"wild",0.44,420,31,40,9.4488,12.192,8.263,0.844
"879","CSC",1,2026-02-19,"CBASS","icra",32,3,0,37,TRUE,NA,"35",NA,3,"5-orange",38.5,"3_ICRA_3","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,3,"wild",0.132,420,31,40,9.4488,12.192,7.989,0.921
"880","CSC",1,2026-02-19,"CBASS","icra",32,3,0,37,TRUE,NA,"35",NA,3,"6-brown",39,"3_ICRA_3","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,3,"wild",0.095,420,31,40,9.4488,12.192,7.84,0.844
"881","CSC",1,2026-02-19,"CBASS","icra",32,3,0,37,TRUE,NA,"35",NA,3,"8-purple",36,"3_ICRA_3","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,3,"wild",0.558,420,31,40,9.4488,12.192,8.744,0.526
"882","CSC",1,2026-02-19,"CBASS","icra",18,2,0,31,TRUE,NA,"66",NA,3,"7-grey",29,"3_ICRA_8","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,8,"wild",0.619,420,31,40,9.4488,12.192,8.659,1.369
"883","CSC",1,2026-02-19,"CBASS","icra",18,2,0,31,TRUE,NA,"66",NA,3,"1-green",35,"3_ICRA_8","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,8,"wild",0.587,420,31,40,9.4488,12.192,7.851,0.779
"884","CSC",1,2026-02-19,"CBASS","icra",18,2,0,31,TRUE,NA,"66",NA,3,"3-red",37,"3_ICRA_8","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,8,"wild",0.501,420,31,40,9.4488,12.192,7.578,0.574
"885","CSC",1,2026-02-19,"CBASS","icra",18,2,0,31,TRUE,NA,"66",NA,3,"2-blue",38,"3_ICRA_8","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,8,"wild",0.38,420,31,40,9.4488,12.192,8.298,0.754
"886","CSC",1,2026-02-19,"CBASS","icra",18,2,0,31,TRUE,NA,"66",NA,3,"4-yellow",37.5,"3_ICRA_8","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,8,"wild",0.448,420,31,40,9.4488,12.192,7.134,0.757
"887","CSC",1,2026-02-19,"CBASS","icra",18,2,0,31,TRUE,NA,"66",NA,3,"5-orange",38.5,"3_ICRA_8","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,8,"wild",0.201,420,31,40,9.4488,12.192,8.014,0.851
"888","CSC",1,2026-02-19,"CBASS","icra",18,2,0,31,TRUE,NA,"66",NA,3,"6-brown",39,"3_ICRA_8","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,8,"wild",0.218,420,31,40,9.4488,12.192,7.447,0.865
"889","CSC",1,2026-02-19,"CBASS","icra",18,2,0,31,TRUE,NA,"66",NA,3,"8-purple",36,"3_ICRA_8","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,8,"wild",0.577,420,31,40,9.4488,12.192,7.34,0.639
"890","KT",2,2026-02-19,"CBASS","icra",40,5,0,37,TRUE,NA,"61",NA,3,"7-grey",29,"3_ICRA_2","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,2,"wild",0.607,420,31,40,9.4488,12.192,8.504,1.036
"891","KT",2,2026-02-19,"CBASS","icra",40,5,0,37,TRUE,NA,"61",NA,3,"1-green",35,"3_ICRA_2","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,2,"wild",0.57,420,31,40,9.4488,12.192,7.942,0.55
"892","KT",2,2026-02-19,"CBASS","icra",40,5,0,37,TRUE,NA,"61",NA,3,"3-red",37,"3_ICRA_2","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,2,"wild",0.426,420,31,40,9.4488,12.192,8.019,0.797
"893","KT",2,2026-02-19,"CBASS","icra",40,5,0,37,TRUE,NA,"61",NA,3,"2-blue",38,"3_ICRA_2","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,2,"wild",0.267,420,31,40,9.4488,12.192,8.044,1.079
"894","KT",2,2026-02-19,"CBASS","icra",40,5,0,37,TRUE,NA,"61",NA,3,"4-yellow",37.5,"3_ICRA_2","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,2,"wild",0.368,420,31,40,9.4488,12.192,7.424,0.637
"895","KT",2,2026-02-19,"CBASS","icra",40,5,0,37,TRUE,NA,"61",NA,3,"5-orange",38.5,"3_ICRA_2","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,2,"wild",0.141,420,31,40,9.4488,12.192,7.666,0.788
"896","KT",2,2026-02-19,"CBASS","icra",40,5,0,37,TRUE,NA,"61",NA,3,"6-brown",39,"3_ICRA_2","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,2,"wild",0.146,420,31,40,9.4488,12.192,7.176,0.872
"897","KT",2,2026-02-19,"CBASS","icra",40,5,0,37,TRUE,NA,"61",NA,3,"8-purple",36,"3_ICRA_2","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,2,"wild",0.524,420,31,40,9.4488,12.192,8.103,0.679
"898","KT",2,2026-02-19,"CBASS","icra",43,30,0,39,TRUE,NA,"62",NA,3,"7-grey",29,"3_ICRA_7","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,7,"wild",0.62,420,31,40,9.4488,12.192,8.526,0.932
"899","KT",2,2026-02-19,"CBASS","icra",43,30,0,39,TRUE,NA,"62",NA,3,"1-green",35,"3_ICRA_7","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,7,"wild",0.585,420,31,40,9.4488,12.192,8.133,1.032
"900","KT",2,2026-02-19,"CBASS","icra",43,30,0,39,TRUE,NA,"62",NA,3,"3-red",37,"3_ICRA_7","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,7,"wild",0.427,420,31,40,9.4488,12.192,7.826,1.125
"901","KT",2,2026-02-19,"CBASS","icra",43,30,0,39,TRUE,NA,"62",NA,3,"2-blue",38,"3_ICRA_7","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,7,"wild",0.278,420,31,40,9.4488,12.192,8.453,1.375
"902","KT",2,2026-02-19,"CBASS","icra",43,30,0,39,TRUE,NA,"62",NA,3,"4-yellow",37.5,"3_ICRA_7","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,7,"wild",0.43,420,31,40,9.4488,12.192,8.028,1.085
"903","KT",2,2026-02-19,"CBASS","icra",43,30,0,39,TRUE,NA,"62",NA,3,"5-orange",38.5,"3_ICRA_7","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,7,"wild",0.161,420,31,40,9.4488,12.192,7.183,0.663
"904","KT",2,2026-02-19,"CBASS","icra",43,30,0,39,TRUE,NA,"62",NA,3,"6-brown",39,"3_ICRA_7","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,7,"wild",0.102,420,31,40,9.4488,12.192,7.615,0.847
"905","KT",2,2026-02-19,"CBASS","icra",43,30,0,39,TRUE,NA,"62",NA,3,"8-purple",36,"3_ICRA_7","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,7,"wild",0.541,420,31,40,9.4488,12.192,8.142,1.133
"906","KT",2,2026-02-19,"CBASS","icra",47,50,0,34,TRUE,NA,"63",NA,3,"7-grey",29,"3_ICRA_5","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,5,"wild",0.622,420,31,40,9.4488,12.192,8.859,0.607
"907","KT",2,2026-02-19,"CBASS","icra",47,50,0,34,TRUE,NA,"63",NA,3,"1-green",35,"3_ICRA_5","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,5,"wild",0.593,420,31,40,9.4488,12.192,7.205,0.741
"908","KT",2,2026-02-19,"CBASS","icra",47,50,0,34,TRUE,NA,"63",NA,3,"3-red",37,"3_ICRA_5","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,5,"wild",0.518,420,31,40,9.4488,12.192,8.148,1.087
"909","KT",2,2026-02-19,"CBASS","icra",47,50,0,34,TRUE,NA,"63",NA,3,"2-blue",38,"3_ICRA_5","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,5,"wild",0.355,420,31,40,9.4488,12.192,8.492,0.842
"910","KT",2,2026-02-19,"CBASS","icra",47,50,0,34,TRUE,NA,"63",NA,3,"4-yellow",37.5,"3_ICRA_5","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,5,"wild",0.461,420,31,40,9.4488,12.192,8.411,0.844
"911","KT",2,2026-02-19,"CBASS","icra",47,50,0,34,TRUE,NA,"63",NA,3,"5-orange",38.5,"3_ICRA_5","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,5,"wild",0.206,420,31,40,9.4488,12.192,7.569,1.184
"912","KT",2,2026-02-19,"CBASS","icra",47,50,0,34,TRUE,NA,"63",NA,3,"6-brown",39,"3_ICRA_5","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,5,"wild",0.15,420,31,40,9.4488,12.192,7.65,0.966
"913","KT",2,2026-02-19,"CBASS","icra",47,50,0,34,TRUE,NA,"63",NA,3,"8-purple",36,"3_ICRA_5","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,5,"wild",0.558,420,31,40,9.4488,12.192,8.233,0.874
"914","KT",2,2026-02-19,"CBASS","icra",82,70,0,33,TRUE,NA,"64",NA,3,"7-grey",29,"3_ICRA_6","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,6,"wild",0.627,420,31,40,9.4488,12.192,8.803,0.674
"915","KT",2,2026-02-19,"CBASS","icra",82,70,0,33,TRUE,NA,"64",NA,3,"1-green",35,"3_ICRA_6","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,6,"wild",0.58,420,31,40,9.4488,12.192,7.909,1.049
"916","KT",2,2026-02-19,"CBASS","icra",82,70,0,33,TRUE,NA,"64",NA,3,"3-red",37,"3_ICRA_6","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,6,"wild",0.485,420,31,40,9.4488,12.192,8.056,1.413
"917","KT",2,2026-02-19,"CBASS","icra",82,70,0,33,TRUE,NA,"64",NA,3,"2-blue",38,"3_ICRA_6","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,6,"wild",0.34,420,31,40,9.4488,12.192,8.47,1.319
"918","KT",2,2026-02-19,"CBASS","icra",82,70,0,33,TRUE,NA,"64",NA,3,"4-yellow",37.5,"3_ICRA_6","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,6,"wild",0.438,420,31,40,9.4488,12.192,8.306,0.929
"919","KT",2,2026-02-19,"CBASS","icra",82,70,0,33,TRUE,NA,"64",NA,3,"5-orange",38.5,"3_ICRA_6","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,6,"wild",0.151,420,31,40,9.4488,12.192,7.72,0.889
"920","KT",2,2026-02-19,"CBASS","icra",82,70,0,33,TRUE,NA,"64",NA,3,"6-brown",39,"3_ICRA_6","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,6,"wild",0.033,420,31,40,9.4488,12.192,7.619,0.773
"921","KT",2,2026-02-19,"CBASS","icra",82,70,0,33,TRUE,NA,"64",NA,3,"8-purple",36,"3_ICRA_6","ESA","TUT","ESA_TUT_3",-14.3292,-170.83196,6,"wild",0.536,420,31,40,9.4488,12.192,8.068,0.737
"922","BH",3,2026-02-23,"CBASS","aabr",420,50,0,39,TRUE,NA,"33",NA,5,"6-brown",29,"5_AABR_2","ESA","TUT","ESA_TUT_5",-14.3381,-170.79341,2,"wild",0.632,420,31,39,9.4488,11.8872,7.482,0.732
"923","BH",3,2026-02-23,"CBASS","aabr",420,50,0,39,TRUE,NA,"33",NA,5,"7-grey",35,"5_AABR_2","ESA","TUT","ESA_TUT_5",-14.3381,-170.79341,2,"wild",0.65,420,31,39,9.4488,11.8872,5.998,0.895
"924","BH",3,2026-02-23,"CBASS","aabr",420,50,0,39,TRUE,NA,"33",NA,5,"5-orange",36,"5_AABR_2","ESA","TUT","ESA_TUT_5",-14.3381,-170.79341,2,"wild",0.469,420,31,39,9.4488,11.8872,4.872,0.851
"925","BH",3,2026-02-23,"CBASS","aabr",420,50,0,39,TRUE,NA,"33",NA,5,"1-green",37.5,"5_AABR_2","ESA","TUT","ESA_TUT_5",-14.3381,-170.79341,2,"wild",0.42,420,31,39,9.4488,11.8872,4.999,0.818
"926","BH",3,2026-02-23,"CBASS","aabr",420,50,0,39,TRUE,NA,"33",NA,5,"2-blue",38,"5_AABR_2","ESA","TUT","ESA_TUT_5",-14.3381,-170.79341,2,"wild",0.05,420,31,39,9.4488,11.8872,4.821,0.652
"927","BH",3,2026-02-23,"CBASS","aabr",420,50,0,39,TRUE,NA,"33",NA,5,"3-red",38.5,"5_AABR_2","ESA","TUT","ESA_TUT_5",-14.3381,-170.79341,2,"wild",0.163,420,31,39,9.4488,11.8872,5.813,0.787
"928","BH",3,2026-02-23,"CBASS","aabr",420,50,0,39,TRUE,NA,"33",NA,5,"8-purple",37,"5_AABR_2","ESA","TUT","ESA_TUT_5",-14.3381,-170.79341,2,"wild",0.421,420,31,39,9.4488,11.8872,4.36,0.586
"929","BH",3,2026-02-23,"CBASS","aabr",420,50,0,39,TRUE,NA,"33",NA,5,"4-yellow",39,"5_AABR_2","ESA","TUT","ESA_TUT_5",-14.3381,-170.79341,2,"wild",0.048,420,31,39,9.4488,11.8872,4.171,0.689
"930","BH",3,2026-02-23,"CBASS","aabr",145,10,0,39,TRUE,NA,"34",NA,5,"6-brown",29,"5_AABR_1","ESA","TUT","ESA_TUT_5",-14.3381,-170.79341,1,"wild",0.638,420,31,39,9.4488,11.8872,7.191,0.653
"931","BH",3,2026-02-23,"CBASS","aabr",145,10,0,39,TRUE,NA,"34",NA,5,"7-grey",35,"5_AABR_1","ESA","TUT","ESA_TUT_5",-14.3381,-170.79341,1,"wild",0.627,420,31,39,9.4488,11.8872,6.616,0.726
