Project,Country,Date,Site_number,SITE,Latitude,Longitude,Species,Genotype,Condition,Tank_color,Temperature,Pam_value,Timepoint,SampleID_clean,MINIMUM_DEPTH_FEET,MAXIMUM_DEPTH_FEET,MINIMUM_DEPTH_METERS,MAXIMUM_DEPTH_METERS,Bag_number
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,11,wild,3-red,29,0.654,420,7_AGLO_11,29,40,8.8392,12.192,23
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,1,wild,4-yellow,39,0.104,420,7_AABR_1,29,40,8.8392,12.192,26
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,2,wild,4-yellow,39,0.105,420,7_AABR_2,29,40,8.8392,12.192,27
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,3,wild,4-yellow,39,0.151,420,7_AABR_3,29,40,8.8392,12.192,28
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,4,wild,4-yellow,39,0.13,420,7_AABR_4,29,40,8.8392,12.192,2
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AHYA,1,wild,4-yellow,39,0.042,420,7_AHYA_1,29,40,8.8392,12.192,32
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,5,wild,4-yellow,39,0.058,420,7_AABR_5,29,40,8.8392,12.192,16
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,6,wild,4-yellow,39,0.048,420,7_AABR_6,29,40,8.8392,12.192,1
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,1,wild,4-yellow,39,0.063,420,7_AGLO_1,29,40,8.8392,12.192,33
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,2,wild,4-yellow,39,0.063,420,7_AGLO_2,29,40,8.8392,12.192,29
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,3,wild,4-yellow,39,0.106,420,7_AGLO_3,29,40,8.8392,12.192,22
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,4,wild,4-yellow,39,0.013,420,7_AGLO_4,29,40,8.8392,12.192,34
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,5,wild,4-yellow,39,0.014,420,7_AGLO_5,29,40,8.8392,12.192,35
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,6,wild,4-yellow,39,0.098,420,7_AGLO_6,29,40,8.8392,12.192,3
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,7,wild,4-yellow,39,0.131,420,7_AGLO_7,29,40,8.8392,12.192,31
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,8,wild,4-yellow,39,0.074,420,7_AGLO_8,29,40,8.8392,12.192,30
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,9,wild,4-yellow,39,0.026,420,7_AGLO_9,29,40,8.8392,12.192,21
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,10,wild,4-yellow,39,0.096,420,7_AGLO_10,29,40,8.8392,12.192,5
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,11,wild,4-yellow,39,0.119,420,7_AGLO_11,29,40,8.8392,12.192,23
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,1,wild,5-orange,35,0.593,420,7_AABR_1,29,40,8.8392,12.192,26
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,2,wild,5-orange,35,0.616,420,7_AABR_2,29,40,8.8392,12.192,27
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,3,wild,5-orange,35,0.657,420,7_AABR_3,29,40,8.8392,12.192,28
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,4,wild,5-orange,35,0.643,420,7_AABR_4,29,40,8.8392,12.192,2
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AHYA,1,wild,5-orange,35,0.644,420,7_AHYA_1,29,40,8.8392,12.192,32
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,5,wild,5-orange,35,0.629,420,7_AABR_5,29,40,8.8392,12.192,16
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,6,wild,5-orange,35,0.64,420,7_AABR_6,29,40,8.8392,12.192,1
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,1,wild,5-orange,35,0.622,420,7_AGLO_1,29,40,8.8392,12.192,33
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,2,wild,5-orange,35,0.628,420,7_AGLO_2,29,40,8.8392,12.192,29
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,3,wild,5-orange,35,0.608,420,7_AGLO_3,29,40,8.8392,12.192,22
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,4,wild,5-orange,35,0.563,420,7_AGLO_4,29,40,8.8392,12.192,34
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,5,wild,5-orange,35,0.596,420,7_AGLO_5,29,40,8.8392,12.192,35
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,6,wild,5-orange,35,0.592,420,7_AGLO_6,29,40,8.8392,12.192,3
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,7,wild,5-orange,35,0.551,420,7_AGLO_7,29,40,8.8392,12.192,31
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,8,wild,5-orange,35,0.622,420,7_AGLO_8,29,40,8.8392,12.192,30
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,9,wild,5-orange,35,0.54,420,7_AGLO_9,29,40,8.8392,12.192,21
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,10,wild,5-orange,35,0.584,420,7_AGLO_10,29,40,8.8392,12.192,5
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,11,wild,5-orange,35,0.591,420,7_AGLO_11,29,40,8.8392,12.192,23
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,1,wild,6-brown,36,0.671,420,7_AABR_1,29,40,8.8392,12.192,26
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,2,wild,6-brown,36,0.64,420,7_AABR_2,29,40,8.8392,12.192,27
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,3,wild,6-brown,36,0.647,420,7_AABR_3,29,40,8.8392,12.192,28
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,4,wild,6-brown,36,0.736,420,7_AABR_4,29,40,8.8392,12.192,2
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AHYA,1,wild,6-brown,36,0.645,420,7_AHYA_1,29,40,8.8392,12.192,32
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,5,wild,6-brown,36,0.574,420,7_AABR_5,29,40,8.8392,12.192,16
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,6,wild,6-brown,36,0.612,420,7_AABR_6,29,40,8.8392,12.192,1
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,1,wild,6-brown,36,0.618,420,7_AGLO_1,29,40,8.8392,12.192,33
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,2,wild,6-brown,36,0.636,420,7_AGLO_2,29,40,8.8392,12.192,29
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,3,wild,6-brown,36,0.571,420,7_AGLO_3,29,40,8.8392,12.192,22
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,4,wild,6-brown,36,0.55,420,7_AGLO_4,29,40,8.8392,12.192,34
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,5,wild,6-brown,36,0.68,420,7_AGLO_5,29,40,8.8392,12.192,35
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,6,wild,6-brown,36,0.559,420,7_AGLO_6,29,40,8.8392,12.192,3
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,7,wild,6-brown,36,0.537,420,7_AGLO_7,29,40,8.8392,12.192,31
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,8,wild,6-brown,36,0.613,420,7_AGLO_8,29,40,8.8392,12.192,30
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,9,wild,6-brown,36,0.606,420,7_AGLO_9,29,40,8.8392,12.192,21
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,10,wild,6-brown,36,0.664,420,7_AGLO_10,29,40,8.8392,12.192,5
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,11,wild,6-brown,36,0.601,420,7_AGLO_11,29,40,8.8392,12.192,23
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,1,wild,7-grey,34,0.65,420,7_AABR_1,29,40,8.8392,12.192,26
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,2,wild,7-grey,34,0.641,420,7_AABR_2,29,40,8.8392,12.192,27
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,3,wild,7-grey,34,0.655,420,7_AABR_3,29,40,8.8392,12.192,28
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,4,wild,7-grey,34,0.637,420,7_AABR_4,29,40,8.8392,12.192,2
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AHYA,1,wild,7-grey,34,0.662,420,7_AHYA_1,29,40,8.8392,12.192,32
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,5,wild,7-grey,34,0.631,420,7_AABR_5,29,40,8.8392,12.192,16
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,6,wild,7-grey,34,0.682,420,7_AABR_6,29,40,8.8392,12.192,1
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,1,wild,7-grey,34,0.653,420,7_AGLO_1,29,40,8.8392,12.192,33
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,2,wild,7-grey,34,0.662,420,7_AGLO_2,29,40,8.8392,12.192,29
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,3,wild,7-grey,34,0.636,420,7_AGLO_3,29,40,8.8392,12.192,22
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,4,wild,7-grey,34,0.632,420,7_AGLO_4,29,40,8.8392,12.192,34
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,5,wild,7-grey,34,0.663,420,7_AGLO_5,29,40,8.8392,12.192,35
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,6,wild,7-grey,34,0.624,420,7_AGLO_6,29,40,8.8392,12.192,3
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,7,wild,7-grey,34,0.669,420,7_AGLO_7,29,40,8.8392,12.192,31
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,8,wild,7-grey,34,0.661,420,7_AGLO_8,29,40,8.8392,12.192,30
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,9,wild,7-grey,34,0.636,420,7_AGLO_9,29,40,8.8392,12.192,21
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,10,wild,7-grey,34,0.664,420,7_AGLO_10,29,40,8.8392,12.192,5
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,11,wild,7-grey,34,0.656,420,7_AGLO_11,29,40,8.8392,12.192,23
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,1,wild,8-purple,38,0.461,420,7_AABR_1,29,40,8.8392,12.192,26
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,2,wild,8-purple,38,0.475,420,7_AABR_2,29,40,8.8392,12.192,27
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,3,wild,8-purple,38,0.477,420,7_AABR_3,29,40,8.8392,12.192,28
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,4,wild,8-purple,38,0.382,420,7_AABR_4,29,40,8.8392,12.192,2
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AHYA,1,wild,8-purple,38,0.384,420,7_AHYA_1,29,40,8.8392,12.192,32
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,5,wild,8-purple,38,0.303,420,7_AABR_5,29,40,8.8392,12.192,16
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,6,wild,8-purple,38,0.359,420,7_AABR_6,29,40,8.8392,12.192,1
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,1,wild,8-purple,38,0.356,420,7_AGLO_1,29,40,8.8392,12.192,33
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,2,wild,8-purple,38,0.385,420,7_AGLO_2,29,40,8.8392,12.192,29
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,3,wild,8-purple,38,0.497,420,7_AGLO_3,29,40,8.8392,12.192,22
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,4,wild,8-purple,38,0.394,420,7_AGLO_4,29,40,8.8392,12.192,34
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,5,wild,8-purple,38,0.303,420,7_AGLO_5,29,40,8.8392,12.192,35
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,6,wild,8-purple,38,0.5,420,7_AGLO_6,29,40,8.8392,12.192,3
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,7,wild,8-purple,38,0.506,420,7_AGLO_7,29,40,8.8392,12.192,31
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,8,wild,8-purple,38,0.413,420,7_AGLO_8,29,40,8.8392,12.192,30
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,9,wild,8-purple,38,0.413,420,7_AGLO_9,29,40,8.8392,12.192,21
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,10,wild,8-purple,38,0.406,420,7_AGLO_10,29,40,8.8392,12.192,5
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,11,wild,8-purple,38,0.402,420,7_AGLO_11,27,42,8.2296,12.8016,23
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AABR,1,wild,1-green,36,0.51,420,9_AABR_1,27,42,8.2296,12.8016,6
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AABR,1,wild,2-blue,38,0.055,420,9_AABR_1,27,42,8.2296,12.8016,6
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AABR,1,wild,3-red,37,0.326,420,9_AABR_1,27,42,8.2296,12.8016,6
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AABR,1,wild,4-yellow,29,0.582,420,9_AABR_1,27,42,8.2296,12.8016,6
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AABR,1,wild,5-orange,39,0.043,420,9_AABR_1,27,42,8.2296,12.8016,6
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AABR,1,wild,6-brown,37.5,0.341,420,9_AABR_1,27,42,8.2296,12.8016,6
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AABR,1,wild,7-grey,38.5,0.112,420,9_AABR_1,27,42,8.2296,12.8016,6
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AABR,1,wild,8-purple,35,0.503,420,9_AABR_1,27,42,8.2296,12.8016,6
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,1,wild,1-green,36,0.602,420,9_AGLO_1,27,42,8.2296,12.8016,18
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,2,wild,1-green,36,0.602,420,9_AGLO_2,27,42,8.2296,12.8016,25
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,3,wild,1-green,36,0.563,420,9_AGLO_3,27,42,8.2296,12.8016,8
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,4,wild,1-green,36,0.483,420,9_AGLO_4,27,42,8.2296,12.8016,24
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,5,wild,1-green,36,0.55,420,9_AGLO_5,27,42,8.2296,12.8016,21
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,6,wild,1-green,36,0.405,420,9_AGLO_6,27,42,8.2296,12.8016,16
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,7,wild,1-green,36,0.523,420,9_AGLO_7,27,42,8.2296,12.8016,22
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,8,wild,1-green,36,0.651,420,9_AGLO_8,27,42,8.2296,12.8016,17
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,1,wild,2-blue,38,0.261,420,9_AGLO_1,27,42,8.2296,12.8016,18
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,2,wild,2-blue,38,0.277,420,9_AGLO_2,27,42,8.2296,12.8016,25
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,3,wild,2-blue,38,0.176,420,9_AGLO_3,27,42,8.2296,12.8016,8
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,4,wild,2-blue,38,0.295,420,9_AGLO_4,27,42,8.2296,12.8016,24
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,5,wild,2-blue,38,0.392,420,9_AGLO_5,27,42,8.2296,12.8016,21
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,6,wild,2-blue,38,0.067,420,9_AGLO_6,27,42,8.2296,12.8016,16
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,7,wild,2-blue,38,0.149,420,9_AGLO_7,27,42,8.2296,12.8016,22
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,8,wild,2-blue,38,0.381,420,9_AGLO_8,27,42,8.2296,12.8016,17
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,1,wild,3-red,37,0.365,420,9_AGLO_1,27,42,8.2296,12.8016,18
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,2,wild,3-red,37,0.505,420,9_AGLO_2,27,42,8.2296,12.8016,25
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,3,wild,3-red,37,0.493,420,9_AGLO_3,27,42,8.2296,12.8016,8
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,4,wild,3-red,37,0.243,420,9_AGLO_4,27,42,8.2296,12.8016,24
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,5,wild,3-red,37,0.542,420,9_AGLO_5,27,42,8.2296,12.8016,21
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,6,wild,3-red,37,0.38,420,9_AGLO_6,27,42,8.2296,12.8016,16
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,7,wild,3-red,37,0.213,420,9_AGLO_7,27,42,8.2296,12.8016,22
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,8,wild,3-red,37,0.551,420,9_AGLO_8,27,42,8.2296,12.8016,17
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,1,wild,4-yellow,29,0.643,420,9_AGLO_1,27,42,8.2296,12.8016,18
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,2,wild,4-yellow,29,0.643,420,9_AGLO_2,27,42,8.2296,12.8016,25
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,3,wild,4-yellow,29,0.633,420,9_AGLO_3,27,42,8.2296,12.8016,8
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,4,wild,4-yellow,29,0.634,420,9_AGLO_4,27,42,8.2296,12.8016,24
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,5,wild,4-yellow,29,0.649,420,9_AGLO_5,27,42,8.2296,12.8016,21
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,6,wild,4-yellow,29,0.627,420,9_AGLO_6,27,42,8.2296,12.8016,16
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,7,wild,4-yellow,29,0.579,420,9_AGLO_7,27,42,8.2296,12.8016,22
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,8,wild,4-yellow,29,0.653,420,9_AGLO_8,27,42,8.2296,12.8016,17
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,1,wild,5-orange,39,0.011,420,9_AGLO_1,27,42,8.2296,12.8016,18
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,2,wild,5-orange,39,0.098,420,9_AGLO_2,27,42,8.2296,12.8016,25
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,3,wild,5-orange,39,0.04,420,9_AGLO_3,27,42,8.2296,12.8016,8
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,4,wild,5-orange,39,0.034,420,9_AGLO_4,27,42,8.2296,12.8016,24
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,5,wild,5-orange,39,0,420,9_AGLO_5,27,42,8.2296,12.8016,21
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,6,wild,5-orange,39,0.017,420,9_AGLO_6,27,42,8.2296,12.8016,16
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,7,wild,5-orange,39,0.017,420,9_AGLO_7,27,42,8.2296,12.8016,22
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,8,wild,5-orange,39,0.005,420,9_AGLO_8,27,42,8.2296,12.8016,17
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,1,wild,6-brown,37.5,0.447,420,9_AGLO_1,27,42,8.2296,12.8016,18
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,2,wild,6-brown,37.5,0.431,420,9_AGLO_2,27,42,8.2296,12.8016,25
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,3,wild,6-brown,37.5,0.562,420,9_AGLO_3,27,42,8.2296,12.8016,8
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,4,wild,6-brown,37.5,0.391,420,9_AGLO_4,27,42,8.2296,12.8016,24
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,5,wild,6-brown,37.5,0.386,420,9_AGLO_5,27,42,8.2296,12.8016,21
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,6,wild,6-brown,37.5,0.466,420,9_AGLO_6,27,42,8.2296,12.8016,16
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,7,wild,6-brown,37.5,0.437,420,9_AGLO_7,27,42,8.2296,12.8016,22
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,8,wild,6-brown,37.5,0.508,420,9_AGLO_8,27,42,8.2296,12.8016,17
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,1,wild,7-grey,38.5,0.208,420,9_AGLO_1,27,42,8.2296,12.8016,18
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,2,wild,7-grey,38.5,0.188,420,9_AGLO_2,27,42,8.2296,12.8016,25
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,3,wild,7-grey,38.5,0.23,420,9_AGLO_3,27,42,8.2296,12.8016,8
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,4,wild,7-grey,38.5,0.159,420,9_AGLO_4,27,42,8.2296,12.8016,24
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,5,wild,7-grey,38.5,0.193,420,9_AGLO_5,27,42,8.2296,12.8016,21
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,6,wild,7-grey,38.5,0.295,420,9_AGLO_6,27,42,8.2296,12.8016,16
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,7,wild,7-grey,38.5,0.122,420,9_AGLO_7,27,42,8.2296,12.8016,22
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,8,wild,7-grey,38.5,0.514,420,9_AGLO_8,27,42,8.2296,12.8016,17
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,1,wild,8-purple,35,0.581,420,9_AGLO_1,27,42,8.2296,12.8016,18
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,2,wild,8-purple,35,0.588,420,9_AGLO_2,27,42,8.2296,12.8016,25
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,3,wild,8-purple,35,0.616,420,9_AGLO_3,27,42,8.2296,12.8016,8
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,4,wild,8-purple,35,0.513,420,9_AGLO_4,27,42,8.2296,12.8016,24
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,5,wild,8-purple,35,0.599,420,9_AGLO_5,27,42,8.2296,12.8016,21
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,6,wild,8-purple,35,0.565,420,9_AGLO_6,27,42,8.2296,12.8016,16
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,7,wild,8-purple,35,0.473,420,9_AGLO_7,27,42,8.2296,12.8016,22
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AGLO,8,wild,8-purple,35,0.625,420,9_AGLO_8,27,42,8.2296,12.8016,17
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,1,wild,1-green,36,0.518,420,9_AHYA_1,27,42,8.2296,12.8016,32
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,2,wild,1-green,36,0.605,420,9_AHYA_2,27,42,8.2296,12.8016,34
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,3,wild,1-green,36,0.624,420,9_AHYA_3,27,42,8.2296,12.8016,35
