"","Project","Country","Date","Site","Latitude","Longitude","Species","Bag_number","Genotype","Cookie_no","Sophie","Condition","Tank_color","Temperature","Pam_value","comments","Timepoint","GroupingProperty"
"531","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",21,7,11,"ICRA7","wild","4-yellow",39,0.151,NA,420,"5_ICRA_7"
"532","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",38,8,12,"ICRA8","wild","4-yellow",39,0.023,"No valid corresponding metadata; colony placed in same tub as genotype 16",420,"5_ICRA_8"
"533","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",41,9,13,"ICRA9","wild","4-yellow",39,0.14,NA,420,"5_ICRA_9"
"534","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",44,10,14,"ICRA10","wild","4-yellow",39,0.137,NA,420,"5_ICRA_10"
"535","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",17,11,15,"ICRA11","wild","4-yellow",39,0.03,NA,420,"5_ICRA_11"
"536","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",36,12,16,"ICRA12","wild","4-yellow",39,0.101,NA,420,"5_ICRA_12"
"537","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",37,13,17,"ICRA13","wild","4-yellow",39,0.268,NA,420,"5_ICRA_13"
"538","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",42,14,18,"ICRA14","wild","4-yellow",39,0.228,NA,420,"5_ICRA_14"
"539","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",43,15,19,"ICRA15","wild","4-yellow",39,0.121,NA,420,"5_ICRA_15"
"540","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",39,16,20,"ICRA16","wild","4-yellow",39,0.157,"No valid corresponding metadata; colony placed in same tub as genotype 8",420,"5_ICRA_16"
"541","ESA","TUT",2232026,5,-14.3381,-170.79341,"AHYA",26,1,1,"AHYA1","wild","5-orange",36,0.555,NA,420,"5_AHYA_1"
"542","ESA","TUT",2232026,5,-14.3381,-170.79341,"AHYA",35,2,2,"AHYA2","wild","5-orange",36,0.561,NA,420,"5_AHYA_2"
"543","ESA","TUT",2232026,5,-14.3381,-170.79341,"AABR",34,1,3,"AABR1","wild","5-orange",36,0.567,NA,420,"5_AABR_1"
"544","ESA","TUT",2232026,5,-14.3381,-170.79341,"AABR",33,2,4,"AABR2","wild","5-orange",36,0.469,NA,420,"5_AABR_2"
"545","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",23,1,5,"ICRA1","wild","5-orange",36,0.501,NA,420,"5_ICRA_1"
"546","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",16,2,6,"ICRA2","wild","5-orange",36,0.478,NA,420,"5_ICRA_2"
"547","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",24,3,7,"ICRA3","wild","5-orange",36,0.546,NA,420,"5_ICRA_3"
"548","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",22,4,8,"ICRA4","wild","5-orange",36,0.564,NA,420,"5_ICRA_4"
"549","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",18,5,9,"ICRA5","wild","5-orange",36,0.481,NA,420,"5_ICRA_5"
"550","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",19,6,10,"ICRA6","wild","5-orange",36,0.492,NA,420,"5_ICRA_6"
"551","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",21,7,11,"ICRA7","wild","5-orange",36,0.503,NA,420,"5_ICRA_7"
"552","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",38,8,12,"ICRA8","wild","5-orange",36,0.57,"No valid corresponding metadata; colony placed in same tub as genotype 16",420,"5_ICRA_8"
"553","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",41,9,13,"ICRA9","wild","5-orange",36,0.528,NA,420,"5_ICRA_9"
"554","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",44,10,14,"ICRA10","wild","5-orange",36,0.536,NA,420,"5_ICRA_10"
"555","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",17,11,15,"ICRA11","wild","5-orange",36,0.493,NA,420,"5_ICRA_11"
"556","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",36,12,16,"ICRA12","wild","5-orange",36,0.575,NA,420,"5_ICRA_12"
"557","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",37,13,17,"ICRA13","wild","5-orange",36,0.588,NA,420,"5_ICRA_13"
"558","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",42,14,18,"ICRA14","wild","5-orange",36,0.574,NA,420,"5_ICRA_14"
"559","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",43,15,19,"ICRA15","wild","5-orange",36,0.586,NA,420,"5_ICRA_15"
"560","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",39,16,20,"ICRA16","wild","5-orange",36,0.636,"No valid corresponding metadata; colony placed in same tub as genotype 8; repeated just cause due to initial high reading",420,"5_ICRA_16"
"561","ESA","TUT",2232026,5,-14.3381,-170.79341,"AHYA",26,1,1,"AHYA1","wild","6-brown",29,0.63,NA,420,"5_AHYA_1"
"562","ESA","TUT",2232026,5,-14.3381,-170.79341,"AHYA",35,2,2,"AHYA2","wild","6-brown",29,0.641,NA,420,"5_AHYA_2"
"563","ESA","TUT",2232026,5,-14.3381,-170.79341,"AABR",34,1,3,"AABR1","wild","6-brown",29,0.638,NA,420,"5_AABR_1"
"564","ESA","TUT",2232026,5,-14.3381,-170.79341,"AABR",33,2,4,"AABR2","wild","6-brown",29,0.632,NA,420,"5_AABR_2"
"565","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",23,1,5,"ICRA1","wild","6-brown",29,0.575,NA,420,"5_ICRA_1"
"566","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",16,2,6,"ICRA2","wild","6-brown",29,0.615,NA,420,"5_ICRA_2"
"567","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",24,3,7,"ICRA3","wild","6-brown",29,0.61,NA,420,"5_ICRA_3"
"568","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",22,4,8,"ICRA4","wild","6-brown",29,0.598,NA,420,"5_ICRA_4"
"569","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",18,5,9,"ICRA5","wild","6-brown",29,0.617,NA,420,"5_ICRA_5"
"570","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",19,6,10,"ICRA6","wild","6-brown",29,0.568,"really small frag",420,"5_ICRA_6"
"571","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",21,7,11,"ICRA7","wild","6-brown",29,0.612,NA,420,"5_ICRA_7"
"572","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",38,8,12,"ICRA8","wild","6-brown",29,0.62,"No valid corresponding metadata; colony placed in same tub as genotype 16",420,"5_ICRA_8"
"573","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",41,9,13,"ICRA9","wild","6-brown",29,0.618,NA,420,"5_ICRA_9"
"574","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",44,10,14,"ICRA10","wild","6-brown",29,0.597,NA,420,"5_ICRA_10"
"575","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",17,11,15,"ICRA11","wild","6-brown",29,0.606,NA,420,"5_ICRA_11"
"576","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",36,12,16,"ICRA12","wild","6-brown",29,0.597,NA,420,"5_ICRA_12"
"577","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",37,13,17,"ICRA13","wild","6-brown",29,0.632,NA,420,"5_ICRA_13"
"578","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",42,14,18,"ICRA14","wild","6-brown",29,0.61,NA,420,"5_ICRA_14"
"579","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",43,15,19,"ICRA15","wild","6-brown",29,0.632,NA,420,"5_ICRA_15"
"580","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",39,16,20,"ICRA16","wild","6-brown",29,0.61,"No valid corresponding metadata; colony placed in same tub as genotype 8",420,"5_ICRA_16"
"581","ESA","TUT",2232026,5,-14.3381,-170.79341,"AHYA",26,1,1,"AHYA1","wild","7-grey",35,0.605,NA,420,"5_AHYA_1"
"582","ESA","TUT",2232026,5,-14.3381,-170.79341,"AHYA",35,2,2,"AHYA2","wild","7-grey",35,0.634,NA,420,"5_AHYA_2"
"583","ESA","TUT",2232026,5,-14.3381,-170.79341,"AABR",34,1,3,"AABR1","wild","7-grey",35,0.627,NA,420,"5_AABR_1"
"584","ESA","TUT",2232026,5,-14.3381,-170.79341,"AABR",33,2,4,"AABR2","wild","7-grey",35,0.65,NA,420,"5_AABR_2"
"585","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",23,1,5,"ICRA1","wild","7-grey",35,0.557,NA,420,"5_ICRA_1"
"586","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",16,2,6,"ICRA2","wild","7-grey",35,0.557,NA,420,"5_ICRA_2"
"587","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",24,3,7,"ICRA3","wild","7-grey",35,0.609,NA,420,"5_ICRA_3"
"588","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",22,4,8,"ICRA4","wild","7-grey",35,0.628,NA,420,"5_ICRA_4"
"589","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",18,5,9,"ICRA5","wild","7-grey",35,0.568,NA,420,"5_ICRA_5"
"590","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",19,6,10,"ICRA6","wild","7-grey",35,0.568,NA,420,"5_ICRA_6"
"591","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",21,7,11,"ICRA7","wild","7-grey",35,0.584,NA,420,"5_ICRA_7"
"592","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",38,8,12,"ICRA8","wild","7-grey",35,0.669,"No valid corresponding metadata; colony placed in same tub as genotype 16",420,"5_ICRA_8"
"593","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",41,9,13,"ICRA9","wild","7-grey",35,0.592,NA,420,"5_ICRA_9"
"594","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",44,10,14,"ICRA10","wild","7-grey",35,0.575,NA,420,"5_ICRA_10"
"595","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",17,11,15,"ICRA11","wild","7-grey",35,0.612,NA,420,"5_ICRA_11"
"596","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",36,12,16,"ICRA12","wild","7-grey",35,0.616,NA,420,"5_ICRA_12"
"597","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",37,13,17,"ICRA13","wild","7-grey",35,0.584,NA,420,"5_ICRA_13"
"598","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",42,14,18,"ICRA14","wild","7-grey",35,0.636,NA,420,"5_ICRA_14"
"599","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",43,15,19,"ICRA15","wild","7-grey",35,0.615,NA,420,"5_ICRA_15"
"600","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",39,16,20,"ICRA16","wild","7-grey",35,0.649,"No valid corresponding metadata; colony placed in same tub as genotype 8",420,"5_ICRA_16"
"601","ESA","TUT",2232026,5,-14.3381,-170.79341,"AHYA",26,1,1,"AHYA1","wild","8-purple",37,0.473,NA,420,"5_AHYA_1"
"602","ESA","TUT",2232026,5,-14.3381,-170.79341,"AHYA",35,2,2,"AHYA2","wild","8-purple",37,0.515,NA,420,"5_AHYA_2"
"603","ESA","TUT",2232026,5,-14.3381,-170.79341,"AABR",34,1,3,"AABR1","wild","8-purple",37,0.431,NA,420,"5_AABR_1"
"604","ESA","TUT",2232026,5,-14.3381,-170.79341,"AABR",33,2,4,"AABR2","wild","8-purple",37,0.421,NA,420,"5_AABR_2"
"605","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",23,1,5,"ICRA1","wild","8-purple",37,0.532,NA,420,"5_ICRA_1"
"606","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",16,2,6,"ICRA2","wild","8-purple",37,0.452,NA,420,"5_ICRA_2"
"607","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",24,3,7,"ICRA3","wild","8-purple",37,0.509,NA,420,"5_ICRA_3"
"608","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",22,4,8,"ICRA4","wild","8-purple",37,0.478,NA,420,"5_ICRA_4"
"609","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",18,5,9,"ICRA5","wild","8-purple",37,0.461,NA,420,"5_ICRA_5"
"610","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",19,6,10,"ICRA6","wild","8-purple",37,0.471,NA,420,"5_ICRA_6"
"611","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",21,7,11,"ICRA7","wild","8-purple",37,0.459,NA,420,"5_ICRA_7"
"612","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",38,8,12,"ICRA8","wild","8-purple",37,0.46,"No valid corresponding metadata; colony placed in same tub as genotype 16",420,"5_ICRA_8"
"613","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",41,9,13,"ICRA9","wild","8-purple",37,0.489,NA,420,"5_ICRA_9"
"614","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",44,10,14,"ICRA10","wild","8-purple",37,0.511,NA,420,"5_ICRA_10"
"615","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",17,11,15,"ICRA11","wild","8-purple",37,0.396,NA,420,"5_ICRA_11"
"616","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",36,12,16,"ICRA12","wild","8-purple",37,0.509,NA,420,"5_ICRA_12"
"617","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",37,13,17,"ICRA13","wild","8-purple",37,0.566,NA,420,"5_ICRA_13"
"618","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",42,14,18,"ICRA14","wild","8-purple",37,0.568,NA,420,"5_ICRA_14"
"619","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",43,15,19,"ICRA15","wild","8-purple",37,0.536,NA,420,"5_ICRA_15"
"620","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",39,16,20,"ICRA16","wild","8-purple",37,0.526,"No valid corresponding metadata; colony placed in same tub as genotype 8",420,"5_ICRA_16"
"621","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",26,1,1,"AABR1","wild","2-blue",37,0.516,NA,420,"7_AABR_1"
"622","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",27,2,2,"AABR2","wild","2-blue",37,0.509,NA,420,"7_AABR_2"
"623","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",28,3,3,"AABR3","wild","2-blue",37,0.53,NA,420,"7_AABR_3"
"624","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",2,4,4,"AABR4","wild","2-blue",37,0.538,NA,420,"7_AABR_4"
"625","ESA","TUT",20260213,7,-14.24378,-170.66918,"AHYA",32,1,5,"AHYA1","wild","2-blue",37,0.587,NA,420,"7_AHYA_1"
"626","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",16,5,6,"AABR5","wild","2-blue",37,0.455,"not liking the curve (9:07);  re-PAMed and curve improved",420,"7_AABR_5"
"627","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",1,6,7,"AABR6","wild","2-blue",37,0.517,NA,420,"7_AABR_6"
"628","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",33,1,8,"AGLO1","wild","2-blue",37,0.429,NA,420,"7_AGLO_1"
"629","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",29,2,9,"AGLO2","wild","2-blue",37,0.489,NA,420,"7_AGLO_2"
"630","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",22,3,10,"AGLO3","wild","2-blue",37,0.486,NA,420,"7_AGLO_3"
"631","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",34,4,11,"AGLO4","wild","2-blue",37,0.344,NA,420,"7_AGLO_4"
"632","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",35,5,12,"AGLO5","wild","2-blue",37,0.505,NA,420,"7_AGLO_5"
"633","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",3,6,13,"AGLO6","wild","2-blue",37,0.575,NA,420,"7_AGLO_6"
"634","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",31,7,14,"AGLO7","wild","2-blue",37,0.488,NA,420,"7_AGLO_7"
"635","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",30,8,15,"AGLO8","wild","2-blue",37,0.424,NA,420,"7_AGLO_8"
"636","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",21,9,16,"AGLO9","wild","2-blue",37,0.433,"not liking the curve (9:10); re-PAMed and curve improved",420,"7_AGLO_9"
"637","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",5,10,17,"AGLO10","wild","2-blue",37,0.551,"not liking the curve (9:10); re-PAMed;  re-PAMed and curve improved",420,"7_AGLO_10"
"638","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",23,11,18,"AGLO11","wild","2-blue",37,0.504,NA,420,"7_AGLO_11"
"639","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",26,1,1,"AABR1","wild","3-red",29,0.636,NA,420,"7_AABR_1"
"640","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",27,2,2,"AABR2","wild","3-red",29,0.644,NA,420,"7_AABR_2"
"641","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",28,3,3,"AABR3","wild","3-red",29,0.65,NA,420,"7_AABR_3"
"642","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",2,4,4,"AABR4","wild","3-red",29,0.657,NA,420,"7_AABR_4"
"643","ESA","TUT",20260213,7,-14.24378,-170.66918,"AHYA",32,1,5,"AHYA1","wild","3-red",29,0.649,NA,420,"7_AHYA_1"
"644","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",16,5,6,"AABR5","wild","3-red",29,0.638,NA,420,"7_AABR_5"
"645","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",1,6,7,"AABR6","wild","3-red",29,0.662,NA,420,"7_AABR_6"
"646","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",33,1,8,"AGLO1","wild","3-red",29,0.65,NA,420,"7_AGLO_1"
"647","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",29,2,9,"AGLO2","wild","3-red",29,0.65,NA,420,"7_AGLO_2"
"648","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",22,3,10,"AGLO3","wild","3-red",29,0.64,NA,420,"7_AGLO_3"
"649","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",34,4,11,"AGLO4","wild","3-red",29,0.641,NA,420,"7_AGLO_4"
"650","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",35,5,12,"AGLO5","wild","3-red",29,0.665,NA,420,"7_AGLO_5"
"651","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",3,6,13,"AGLO6","wild","3-red",29,0.634,NA,420,"7_AGLO_6"
"652","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",31,7,14,"AGLO7","wild","3-red",29,0.672,NA,420,"7_AGLO_7"
"653","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",30,8,15,"AGLO8","wild","3-red",29,0.665,NA,420,"7_AGLO_8"
"654","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",21,9,16,"AGLO9","wild","3-red",29,0.638,NA,420,"7_AGLO_9"
"655","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",5,10,17,"AGLO10","wild","3-red",29,0.657,NA,420,"7_AGLO_10"
"656","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",23,11,18,"AGLO11","wild","3-red",29,0.654,NA,420,"7_AGLO_11"
"657","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",26,1,1,"AABR1","wild","4-yellow",39,0.104,NA,420,"7_AABR_1"
"658","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",27,2,2,"AABR2","wild","4-yellow",39,0.105,NA,420,"7_AABR_2"
"659","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",28,3,3,"AABR3","wild","4-yellow",39,0.151,NA,420,"7_AABR_3"
"660","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",2,4,4,"AABR4","wild","4-yellow",39,0.13,NA,420,"7_AABR_4"
"661","ESA","TUT",20260213,7,-14.24378,-170.66918,"AHYA",32,1,5,"AHYA1","wild","4-yellow",39,0.042,NA,420,"7_AHYA_1"
"662","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",16,5,6,"AABR5","wild","4-yellow",39,0.058,NA,420,"7_AABR_5"
"663","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",1,6,7,"AABR6","wild","4-yellow",39,0.048,NA,420,"7_AABR_6"
"664","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",33,1,8,"AGLO1","wild","4-yellow",39,0.063,NA,420,"7_AGLO_1"
"665","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",29,2,9,"AGLO2","wild","4-yellow",39,0.063,NA,420,"7_AGLO_2"
"666","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",22,3,10,"AGLO3","wild","4-yellow",39,0.106,NA,420,"7_AGLO_3"
"667","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",34,4,11,"AGLO4","wild","4-yellow",39,0.013,NA,420,"7_AGLO_4"
"668","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",35,5,12,"AGLO5","wild","4-yellow",39,0.014,NA,420,"7_AGLO_5"
"669","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",3,6,13,"AGLO6","wild","4-yellow",39,0.098,NA,420,"7_AGLO_6"
"670","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",31,7,14,"AGLO7","wild","4-yellow",39,0.131,NA,420,"7_AGLO_7"
"671","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",30,8,15,"AGLO8","wild","4-yellow",39,0.074,NA,420,"7_AGLO_8"
"672","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",21,9,16,"AGLO9","wild","4-yellow",39,0.026,NA,420,"7_AGLO_9"
"673","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",5,10,17,"AGLO10","wild","4-yellow",39,0.096,NA,420,"7_AGLO_10"
"674","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",23,11,18,"AGLO11","wild","4-yellow",39,0.119,NA,420,"7_AGLO_11"
"675","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",26,1,1,"AABR1","wild","5-orange",35,0.593,NA,420,"7_AABR_1"
"676","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",27,2,2,"AABR2","wild","5-orange",35,0.616,NA,420,"7_AABR_2"
"677","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",28,3,3,"AABR3","wild","5-orange",35,0.657,NA,420,"7_AABR_3"
"678","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",2,4,4,"AABR4","wild","5-orange",35,0.643,NA,420,"7_AABR_4"
"679","ESA","TUT",20260213,7,-14.24378,-170.66918,"AHYA",32,1,5,"AHYA1","wild","5-orange",35,0.644,NA,420,"7_AHYA_1"
"680","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",16,5,6,"AABR5","wild","5-orange",35,0.629,NA,420,"7_AABR_5"
"681","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",1,6,7,"AABR6","wild","5-orange",35,0.64,NA,420,"7_AABR_6"
"682","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",33,1,8,"AGLO1","wild","5-orange",35,0.622,NA,420,"7_AGLO_1"
"683","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",29,2,9,"AGLO2","wild","5-orange",35,0.628,NA,420,"7_AGLO_2"
"684","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",22,3,10,"AGLO3","wild","5-orange",35,0.608,NA,420,"7_AGLO_3"
"685","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",34,4,11,"AGLO4","wild","5-orange",35,0.563,NA,420,"7_AGLO_4"
"686","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",35,5,12,"AGLO5","wild","5-orange",35,0.596,NA,420,"7_AGLO_5"
"687","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",3,6,13,"AGLO6","wild","5-orange",35,0.592,NA,420,"7_AGLO_6"
"688","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",31,7,14,"AGLO7","wild","5-orange",35,0.551,NA,420,"7_AGLO_7"
"689","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",30,8,15,"AGLO8","wild","5-orange",35,0.622,NA,420,"7_AGLO_8"
"690","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",21,9,16,"AGLO9","wild","5-orange",35,0.54,NA,420,"7_AGLO_9"
"691","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",5,10,17,"AGLO10","wild","5-orange",35,0.584,NA,420,"7_AGLO_10"
"692","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",23,11,18,"AGLO11","wild","5-orange",35,0.591,NA,420,"7_AGLO_11"
"693","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",26,1,1,"AABR1","wild","6-brown",36,0.671,NA,420,"7_AABR_1"
"694","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",27,2,2,"AABR2","wild","6-brown",36,0.64,NA,420,"7_AABR_2"
"695","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",28,3,3,"AABR3","wild","6-brown",36,0.647,NA,420,"7_AABR_3"
"696","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",2,4,4,"AABR4","wild","6-brown",36,0.736,NA,420,"7_AABR_4"
"697","ESA","TUT",20260213,7,-14.24378,-170.66918,"AHYA",32,1,5,"AHYA1","wild","6-brown",36,0.645,NA,420,"7_AHYA_1"
"698","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",16,5,6,"AABR5","wild","6-brown",36,0.574,NA,420,"7_AABR_5"
"699","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",1,6,7,"AABR6","wild","6-brown",36,0.612,NA,420,"7_AABR_6"
"700","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",33,1,8,"AGLO1","wild","6-brown",36,0.618,NA,420,"7_AGLO_1"
"701","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",29,2,9,"AGLO2","wild","6-brown",36,0.636,NA,420,"7_AGLO_2"
"702","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",22,3,10,"AGLO3","wild","6-brown",36,0.571,NA,420,"7_AGLO_3"
"703","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",34,4,11,"AGLO4","wild","6-brown",36,0.55,NA,420,"7_AGLO_4"
"704","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",35,5,12,"AGLO5","wild","6-brown",36,0.68,NA,420,"7_AGLO_5"
"705","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",3,6,13,"AGLO6","wild","6-brown",36,0.559,NA,420,"7_AGLO_6"
