cookie,Image,Color_mean,Color_SD,Folder,Date,Site,Tank_color,Temperature,Bag_number,Project,Country,SITE,Latitude,Longitude,Species,Genotype,Condition,Pam_value,Timepoint,SampleID_clean,MINIMUM_DEPTH_FEET,MAXIMUM_DEPTH_FEET,MINIMUM_DEPTH_METERS,MAXIMUM_DEPTH_METERS,Color_mean_inverted
13,IMG_4945.jpg,7.462,0.796,02.17.2026_ESA-TUT-010_AFTER,20260217,10,7-grey,39,23,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,3,wild,0.121,420,10_ICRA_3,29,41,8.8392,12.4968,247.538
14,IMG_4945.jpg,7.884,1.108,02.17.2026_ESA-TUT-010_AFTER,20260217,10,7-grey,39,2,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,4,wild,0.137,420,10_ICRA_4,29,41,8.8392,12.4968,247.11599999999999
15,IMG_4945.jpg,7.187,0.882,02.17.2026_ESA-TUT-010_AFTER,20260217,10,7-grey,39,3,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,5,wild,0.123,420,10_ICRA_5,29,41,8.8392,12.4968,247.813
16,IMG_4945.jpg,8.02,1.126,02.17.2026_ESA-TUT-010_AFTER,20260217,10,7-grey,39,38,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,6,wild,0.213,420,10_ICRA_6,29,41,8.8392,12.4968,246.98
17,IMG_4945.jpg,8.942,0.488,02.17.2026_ESA-TUT-010_AFTER,20260217,10,7-grey,39,5,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,7,wild,0.195,420,10_ICRA_7,29,41,8.8392,12.4968,246.058
18,IMG_4945.jpg,6.716,2.683,02.17.2026_ESA-TUT-010_AFTER,20260217,10,7-grey,39,37,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,8,wild,0.247,420,10_ICRA_8,29,41,8.8392,12.4968,248.284
19,IMG_4945.jpg,9.023,1.024,02.17.2026_ESA-TUT-010_AFTER,20260217,10,7-grey,39,39,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,9,wild,0.157,420,10_ICRA_9,29,41,8.8392,12.4968,245.977
20,IMG_4945.jpg,8.357,1.109,02.17.2026_ESA-TUT-010_AFTER,20260217,10,7-grey,39,24,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,10,wild,0.169,420,10_ICRA_10,29,41,8.8392,12.4968,246.643
1,IMG_4946.jpg,7.933,1.267,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,35,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,AHYA,1,wild,0.613,420,10_AHYA_1,29,41,8.8392,12.4968,247.067
2,IMG_4946.jpg,4.027,1.188,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,33,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,AHYA,2,wild,0.423,420,10_AHYA_2,29,41,8.8392,12.4968,250.973
3,IMG_4946.jpg,5.652,1.07,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,31,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,AABR,1,wild,0.456,420,10_AABR_1,29,41,8.8392,12.4968,249.348
4,IMG_4946.jpg,2.046,0.674,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,32,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,AABR,2,wild,0.337,420,10_AABR_2,29,41,8.8392,12.4968,252.954
5,IMG_4946.jpg,5.228,1.251,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,11,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,AGLO,1,wild,0.398,420,10_AGLO_1,29,41,8.8392,12.4968,249.772
6,IMG_4946.jpg,5.73,0.965,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,12,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,AGLO,2,wild,0.457,420,10_AGLO_2,29,41,8.8392,12.4968,249.27
7,IMG_4946.jpg,7.298,0.917,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,14,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,AGLO,3,wild,0.487,420,10_AGLO_3,29,41,8.8392,12.4968,247.702
8,IMG_4946.jpg,6.274,1.318,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,22,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,AGLO,4,wild,0.475,420,10_AGLO_4,29,41,8.8392,12.4968,248.726
9,IMG_4946.jpg,6.872,1.133,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,21,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,AGLO,5,wild,0.253,420,10_AGLO_5,29,41,8.8392,12.4968,248.128
10,IMG_4946.jpg,5.421,0.97,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,13,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,AGLO,6,wild,0.364,420,10_AGLO_6,29,41,8.8392,12.4968,249.579
11,IMG_4946.jpg,8.057,0.88,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,6,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,1,wild,0.437,420,10_ICRA_1,29,41,8.8392,12.4968,246.943
12,IMG_4946.jpg,6.526,1.035,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,36,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,2,wild,0.42,420,10_ICRA_2,29,41,8.8392,12.4968,248.474
13,IMG_4946.jpg,8.115,0.82,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,23,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,3,wild,0.47,420,10_ICRA_3,29,41,8.8392,12.4968,246.885
14,IMG_4946.jpg,9.298,0.954,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,2,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,4,wild,0.377,420,10_ICRA_4,29,41,8.8392,12.4968,245.702
15,IMG_4946.jpg,8.447,0.485,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,3,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,5,wild,0.329,420,10_ICRA_5,29,41,8.8392,12.4968,246.553
16,IMG_4946.jpg,8.851,1.103,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,38,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,6,wild,0.473,420,10_ICRA_6,29,41,8.8392,12.4968,246.149
17,IMG_4946.jpg,8.093,0.62,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,5,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,7,wild,0.466,420,10_ICRA_7,29,41,8.8392,12.4968,246.907
18,IMG_4946.jpg,8.23,0.533,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,37,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,8,wild,0.492,420,10_ICRA_8,29,41,8.8392,12.4968,246.77
19,IMG_4946.jpg,8.91,1.188,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,39,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,9,wild,0.502,420,10_ICRA_9,29,41,8.8392,12.4968,246.09
20,IMG_4946.jpg,8.001,0.577,02.17.2026_ESA-TUT-010_AFTER,20260217,10,8-purple,37,24,ESA,TUT,ESA_TUT_10,-14.27898,-170.5863,ICRA,10,wild,0.551,420,10_ICRA_10,29,41,8.8392,12.4968,246.999
1,IMG_4978.jpg,9.06,0.509,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,15,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,1,wild,0.659,420,3_AGLO_1,31,40,9.4488,12.192,245.94
2,IMG_4978.jpg,9.003,0.769,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,14,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,2,wild,0.69,420,3_AGLO_2,31,40,9.4488,12.192,245.997
3,IMG_4978.jpg,8.433,0.409,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,38,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,3,wild,0.657,420,3_AGLO_3,31,40,9.4488,12.192,246.567
4,IMG_4978.jpg,7.508,0.817,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,40,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,4,wild,0.642,420,3_AGLO_4,31,40,9.4488,12.192,247.492
5,IMG_4978.jpg,8.339,0.767,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,36,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,5,wild,0.647,420,3_AGLO_5,31,40,9.4488,12.192,246.661
6,IMG_4978.jpg,8.69,0.718,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,16,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,6,wild,0.663,420,3_AGLO_6,31,40,9.4488,12.192,246.31
7,IMG_4978.jpg,8.49,0.666,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,12,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,7,wild,0.653,420,3_AGLO_7,31,40,9.4488,12.192,246.51
8,IMG_4978.jpg,8.572,0.585,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,39,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,8,wild,0.659,420,3_AGLO_8,31,40,9.4488,12.192,246.428
9,IMG_4978.jpg,8.947,0.746,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,33,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,1,wild,0.612,420,3_ICRA_1,31,40,9.4488,12.192,246.053
10,IMG_4978.jpg,8.504,1.036,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,61,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,2,wild,0.607,420,3_ICRA_2,31,40,9.4488,12.192,246.496
11,IMG_4978.jpg,8.878,0.789,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,35,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,3,wild,0.615,420,3_ICRA_3,31,40,9.4488,12.192,246.122
12,IMG_4978.jpg,8.696,0.942,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,34,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,4,wild,0.611,420,3_ICRA_4,31,40,9.4488,12.192,246.304
13,IMG_4978.jpg,8.859,0.607,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,63,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,5,wild,0.622,420,3_ICRA_5,31,40,9.4488,12.192,246.141
14,IMG_4978.jpg,8.803,0.674,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,64,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,6,wild,0.627,420,3_ICRA_6,31,40,9.4488,12.192,246.197
15,IMG_4978.jpg,8.526,0.932,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,62,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,7,wild,0.62,420,3_ICRA_7,31,40,9.4488,12.192,246.474
16,IMG_4978.jpg,8.659,1.369,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,66,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,8,wild,0.619,420,3_ICRA_8,31,40,9.4488,12.192,246.341
17,IMG_4978.jpg,8.95,0.703,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,32,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AHYA,1,wild,0.644,420,3_AHYA_1,31,40,9.4488,12.192,246.05
18,IMG_4978.jpg,8.403,0.741,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,29,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AHYA,2,wild,0.649,420,3_AHYA_2,31,40,9.4488,12.192,246.597
19,IMG_4978.jpg,8.109,0.686,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,26,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AABR,1,wild,0.656,420,3_AABR_1,31,40,9.4488,12.192,246.891
20,IMG_4978.jpg,7.851,0.963,02.19.2026_ESA-TUT-003_AFTER,20260219,3,7-grey,29,27,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AABR,2,wild,0.644,420,3_AABR_2,31,40,9.4488,12.192,247.149
1,IMG_4981.jpg,8.27,0.695,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,15,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,1,wild,0.627,420,3_AGLO_1,31,40,9.4488,12.192,246.73
2,IMG_4981.jpg,6.905,0.503,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,14,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,2,wild,0.632,420,3_AGLO_2,31,40,9.4488,12.192,248.095
3,IMG_4981.jpg,7.998,0.942,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,38,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,3,wild,0.624,420,3_AGLO_3,31,40,9.4488,12.192,247.002
4,IMG_4981.jpg,7.323,0.662,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,40,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,4,wild,0.607,420,3_AGLO_4,31,40,9.4488,12.192,247.677
5,IMG_4981.jpg,6.167,1.032,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,36,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,5,wild,0.626,420,3_AGLO_5,31,40,9.4488,12.192,248.833
6,IMG_4981.jpg,7.88,0.601,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,16,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,6,wild,0.585,420,3_AGLO_6,31,40,9.4488,12.192,247.12
7,IMG_4981.jpg,6.761,0.454,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,12,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,7,wild,0.59,420,3_AGLO_7,31,40,9.4488,12.192,248.239
8,IMG_4981.jpg,5.659,0.789,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,39,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,8,wild,0.599,420,3_AGLO_8,31,40,9.4488,12.192,249.341
9,IMG_4981.jpg,7.67,0.647,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,33,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,1,wild,0.574,420,3_ICRA_1,31,40,9.4488,12.192,247.33
10,IMG_4981.jpg,7.942,0.55,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,61,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,2,wild,0.57,420,3_ICRA_2,31,40,9.4488,12.192,247.058
11,IMG_4981.jpg,8.533,1.397,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,35,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,3,wild,0.574,420,3_ICRA_3,31,40,9.4488,12.192,246.467
12,IMG_4981.jpg,8.027,0.837,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,34,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,4,wild,0.594,420,3_ICRA_4,31,40,9.4488,12.192,246.973
13,IMG_4981.jpg,7.205,0.741,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,63,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,5,wild,0.593,420,3_ICRA_5,31,40,9.4488,12.192,247.795
14,IMG_4981.jpg,7.909,1.049,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,64,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,6,wild,0.58,420,3_ICRA_6,31,40,9.4488,12.192,247.091
15,IMG_4981.jpg,8.133,1.032,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,62,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,7,wild,0.585,420,3_ICRA_7,31,40,9.4488,12.192,246.867
16,IMG_4981.jpg,7.851,0.779,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,66,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,8,wild,0.587,420,3_ICRA_8,31,40,9.4488,12.192,247.149
17,IMG_4981.jpg,8.654,0.933,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,32,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AHYA,1,wild,0.633,420,3_AHYA_1,31,40,9.4488,12.192,246.346
18,IMG_4981.jpg,8.657,0.656,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,29,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AHYA,2,wild,0.657,420,3_AHYA_2,31,40,9.4488,12.192,246.343
19,IMG_4981.jpg,6.509,0.925,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,26,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AABR,1,wild,0.611,420,3_AABR_1,31,40,9.4488,12.192,248.49099999999999
20,IMG_4981.jpg,5.907,1.019,02.19.2026_ESA-TUT-003_AFTER,20260219,3,1-green,35,27,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AABR,2,wild,0.59,420,3_AABR_2,31,40,9.4488,12.192,249.093
1,IMG_4983.jpg,6.605,0.812,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,15,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,1,wild,0.559,420,3_AGLO_1,31,40,9.4488,12.192,248.395
2,IMG_4983.jpg,6.231,0.948,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,14,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,2,wild,0.55,420,3_AGLO_2,31,40,9.4488,12.192,248.769
3,IMG_4983.jpg,5.416,0.607,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,38,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,3,wild,0.486,420,3_AGLO_3,31,40,9.4488,12.192,249.584
4,IMG_4983.jpg,7.566,1.027,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,40,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,4,wild,0.541,420,3_AGLO_4,31,40,9.4488,12.192,247.434
5,IMG_4983.jpg,7.269,0.862,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,36,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,5,wild,0.493,420,3_AGLO_5,31,40,9.4488,12.192,247.731
6,IMG_4983.jpg,6.497,0.634,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,16,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,6,wild,0.339,420,3_AGLO_6,31,40,9.4488,12.192,248.503
7,IMG_4983.jpg,7.364,0.832,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,12,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,7,wild,0.55,420,3_AGLO_7,31,40,9.4488,12.192,247.636
8,IMG_4983.jpg,6.69,0.46,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,39,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,8,wild,0.353,420,3_AGLO_8,31,40,9.4488,12.192,248.31
9,IMG_4983.jpg,7.91,0.727,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,33,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,1,wild,0.497,420,3_ICRA_1,31,40,9.4488,12.192,247.09
10,IMG_4983.jpg,8.019,0.797,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,61,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,2,wild,0.426,420,3_ICRA_2,31,40,9.4488,12.192,246.981
11,IMG_4983.jpg,8.071,1.117,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,35,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,3,wild,0.435,420,3_ICRA_3,31,40,9.4488,12.192,246.929
12,IMG_4983.jpg,8.045,1.179,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,34,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,4,wild,0.509,420,3_ICRA_4,31,40,9.4488,12.192,246.955
13,IMG_4983.jpg,8.148,1.087,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,63,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,5,wild,0.518,420,3_ICRA_5,31,40,9.4488,12.192,246.852
14,IMG_4983.jpg,8.056,1.413,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,64,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,6,wild,0.485,420,3_ICRA_6,31,40,9.4488,12.192,246.944
15,IMG_4983.jpg,7.826,1.125,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,62,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,7,wild,0.427,420,3_ICRA_7,31,40,9.4488,12.192,247.174
16,IMG_4983.jpg,7.578,0.574,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,66,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,8,wild,0.501,420,3_ICRA_8,31,40,9.4488,12.192,247.422
17,IMG_4983.jpg,7.083,0.779,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,32,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AHYA,1,wild,0.572,420,3_AHYA_1,31,40,9.4488,12.192,247.917
18,IMG_4983.jpg,6.659,1.141,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,29,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AHYA,2,wild,0.477,420,3_AHYA_2,31,40,9.4488,12.192,248.341
19,IMG_4983.jpg,6.088,1.027,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,26,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AABR,1,wild,0.449,420,3_AABR_1,31,40,9.4488,12.192,248.912
20,IMG_4983.jpg,5.191,0.657,02.19.2026_ESA-TUT-003_AFTER,20260219,3,3-red,37,27,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AABR,2,wild,0.362,420,3_AABR_2,31,40,9.4488,12.192,249.809
1,IMG_4984.jpg,8.048,0.581,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,15,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,1,wild,0.283,420,3_AGLO_1,31,40,9.4488,12.192,246.952
2,IMG_4984.jpg,6.997,0.963,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,14,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,2,wild,0.292,420,3_AGLO_2,31,40,9.4488,12.192,248.003
3,IMG_4984.jpg,5.125,0.512,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,38,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,3,wild,0.353,420,3_AGLO_3,31,40,9.4488,12.192,249.875
4,IMG_4984.jpg,6.512,0.707,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,40,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,4,wild,0.358,420,3_AGLO_4,31,40,9.4488,12.192,248.488
5,IMG_4984.jpg,7.404,0.989,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,36,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,5,wild,0.434,420,3_AGLO_5,31,40,9.4488,12.192,247.596
6,IMG_4984.jpg,6.81,0.768,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,16,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,6,wild,0.201,420,3_AGLO_6,31,40,9.4488,12.192,248.19
7,IMG_4984.jpg,7.436,0.715,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,12,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,7,wild,0.333,420,3_AGLO_7,31,40,9.4488,12.192,247.564
8,IMG_4984.jpg,7.059,0.6,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,39,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AGLO,8,wild,0.264,420,3_AGLO_8,31,40,9.4488,12.192,247.941
9,IMG_4984.jpg,7.906,1.1,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,33,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,1,wild,0.314,420,3_ICRA_1,31,40,9.4488,12.192,247.094
10,IMG_4984.jpg,8.044,1.079,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,61,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,2,wild,0.267,420,3_ICRA_2,31,40,9.4488,12.192,246.956
11,IMG_4984.jpg,8.69,0.746,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,35,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,3,wild,0.322,420,3_ICRA_3,31,40,9.4488,12.192,246.31
12,IMG_4984.jpg,8.075,0.953,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,34,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,4,wild,0.383,420,3_ICRA_4,31,40,9.4488,12.192,246.925
13,IMG_4984.jpg,8.492,0.842,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,63,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,5,wild,0.355,420,3_ICRA_5,31,40,9.4488,12.192,246.508
14,IMG_4984.jpg,8.47,1.319,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,64,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,6,wild,0.34,420,3_ICRA_6,31,40,9.4488,12.192,246.53
15,IMG_4984.jpg,8.453,1.375,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,62,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,7,wild,0.278,420,3_ICRA_7,31,40,9.4488,12.192,246.547
16,IMG_4984.jpg,8.298,0.754,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,66,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,ICRA,8,wild,0.38,420,3_ICRA_8,31,40,9.4488,12.192,246.702
17,IMG_4984.jpg,7.248,1.137,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,32,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AHYA,1,wild,0.41,420,3_AHYA_1,31,40,9.4488,12.192,247.752
18,IMG_4984.jpg,7.226,0.867,02.19.2026_ESA-TUT-003_AFTER,20260219,3,2-blue,38,29,ESA,TUT,ESA_TUT_3,-14.3292,-170.83196,AHYA,2,wild,0.329,420,3_AHYA_2,31,40,9.4488,12.192,247.774
